,A,AG,AL,AU,B,BU,C,CF,CS,CU,CY,FG,FU,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,RB,RM,RU,SN,SR,TA,V,Y,ZC,ZN
2020-08-26,4381.0,5828.0,14690.0,415.8,3390.0,2686.0,2288.0,12960.0,2586.0,51300.0,19585.0,1709.0,2031.0,3925.0,818.0,1920.5,1218.5,7260.0,2933.0,1952.0,118300.0,8420.0,5540.0,15835.0,7756.0,3708.0,2336.0,12580.0,141480.0,5124.0,3756.0,6695.0,6386.0,557.8,19875.0
2020-08-27,4409.0,5994.0,14595.0,419.42,3395.0,2700.0,2278.0,12990.0,2583.0,51520.0,19650.0,1740.0,2024.0,3950.0,821.0,1918.5,1220.5,7330.0,2922.0,1962.0,119650.0,8474.0,5610.0,15725.0,7779.0,3725.0,2336.0,12655.0,142760.0,5146.0,3754.0,6695.0,6510.0,564.2,19840.0
2020-08-28,4385.0,6046.0,14550.0,419.58,3440.0,2682.0,2262.0,12985.0,2565.0,51720.0,19650.0,1781.0,2008.0,3945.0,822.5,1908.0,1218.5,7325.0,2944.0,1949.0,119420.0,8545.0,5736.0,15675.0,7787.0,3717.0,2349.0,12625.0,143980.0,5156.0,3722.0,6615.0,6626.0,571.0,19910.0
2020-08-31,4410.0,6170.0,14595.0,422.94,3460.0,2704.0,2262.0,13090.0,2574.0,51990.0,19730.0,1850.0,2012.0,3988.0,844.5,1952.5,1237.5,7440.0,2972.0,1972.0,120860.0,8613.0,5826.0,15670.0,7917.0,3762.0,2368.0,12780.0,144710.0,5190.0,3732.0,6655.0,6672.0,574.8,19980.0
2020-09-01,4435.0,6302.0,14570.0,425.06,3410.0,2720.0,2271.0,13100.0,2577.0,52450.0,19805.0,1841.0,2001.0,4032.0,845.5,1977.0,1252.5,7455.0,2946.0,2013.0,121740.0,8692.0,5850.0,15815.0,7926.0,3774.0,2334.0,12790.0,145320.0,5166.0,3740.0,6680.0,6662.0,573.0,20175.0
2020-09-02,4420.0,6303.0,14455.0,424.68,3416.0,2732.0,2285.0,13130.0,2599.0,52190.0,19895.0,1828.0,2020.0,4039.0,850.0,1996.5,1264.0,7640.0,2941.0,2040.0,122170.0,8674.0,5866.0,15865.0,8025.0,3771.0,2334.0,12825.0,146020.0,5171.0,3774.0,6715.0,6676.0,576.8,20310.0
2020-09-03,4414.0,6124.0,14385.0,418.58,3436.0,2680.0,2278.0,13060.0,2591.0,51910.0,19750.0,1831.0,1996.0,3947.0,862.5,2026.5,1282.5,7640.0,2942.0,2030.0,121920.0,8739.0,5954.0,15750.0,8048.0,3795.0,2345.0,12680.0,147390.0,5174.0,3772.0,6685.0,6770.0,575.2,20225.0
2020-09-04,4479.0,5984.0,14285.0,416.54,3414.0,2604.0,2291.0,12910.0,2621.0,51400.0,19700.0,1763.0,1965.0,3913.0,849.0,2018.5,1277.0,7655.0,2948.0,2020.0,119130.0,8670.0,5916.0,15525.0,7973.0,3758.0,2345.0,12540.0,145730.0,5129.0,3730.0,6645.0,6770.0,575.0,19940.0
2020-09-07,4509.0,5948.0,14435.0,415.84,3514.0,2552.0,2326.0,12915.0,2639.0,52260.0,19675.0,1757.0,1939.0,3895.0,858.0,2029.5,1286.0,7610.0,2987.0,2060.0,119460.0,8637.0,5854.0,15540.0,7891.0,3751.0,2382.0,12520.0,146360.0,5177.0,3722.0,6615.0,6766.0,580.2,19860.0
2020-09-08,4483.0,5967.0,14495.0,415.98,3541.0,2550.0,2335.0,12940.0,2633.0,52520.0,19695.0,1752.0,1917.0,3864.0,853.5,2015.0,1270.5,7605.0,2996.0,2040.0,119290.0,8660.0,5920.0,15585.0,7875.0,3741.0,2384.0,12525.0,147330.0,5233.0,3738.0,6555.0,6872.0,583.6,19855.0
2020-09-09,4462.0,5871.0,14380.0,415.44,3515.0,2452.0,2333.0,12595.0,2627.0,51890.0,19365.0,1748.0,1819.0,3799.0,841.0,2001.5,1265.0,7470.0,2977.0,1989.0,116700.0,8654.0,5896.0,15320.0,7754.0,3699.0,2363.0,12240.0,144770.0,5190.0,3668.0,6535.0,6830.0,584.2,19365.0
2020-09-10,4457.0,5969.0,14370.0,419.32,3534.0,2456.0,2356.0,12565.0,2680.0,52060.0,19360.0,1741.0,1827.0,3755.0,830.0,1978.5,1254.5,7485.0,3002.0,1994.0,116530.0,8636.0,5858.0,15150.0,7764.0,3660.0,2374.0,12240.0,144110.0,5169.0,3656.0,6615.0,6792.0,590.4,19295.0
2020-09-11,4428.0,5963.0,14410.0,420.36,3550.0,2444.0,2383.0,12595.0,2714.0,51620.0,19355.0,1716.0,1826.0,3756.0,828.5,1967.0,1252.0,7365.0,3034.0,1994.0,115950.0,8588.0,5848.0,14925.0,7686.0,3647.0,2395.0,12195.0,142670.0,5164.0,3628.0,6625.0,6774.0,589.2,19270.0
2020-09-14,4486.0,5905.0,14415.0,418.92,3649.0,2438.0,2419.0,12605.0,2734.0,52070.0,19445.0,1706.0,1833.0,3787.0,842.5,1985.5,1259.5,7410.0,3111.0,2018.0,117720.0,8745.0,5984.0,14935.0,7707.0,3661.0,2460.0,12270.0,144080.0,5200.0,3630.0,6580.0,6914.0,588.0,19660.0
2020-09-15,4556.0,5953.0,14505.0,419.96,3665.0,2426.0,2409.0,12765.0,2726.0,52140.0,19640.0,1663.0,1837.0,3767.0,839.0,1997.0,1261.0,7385.0,3118.0,2082.0,118930.0,8781.0,6090.0,15065.0,7721.0,3640.0,2445.0,12375.0,143870.0,5219.0,3638.0,6555.0,6990.0,594.2,19835.0
2020-09-16,4554.0,5930.0,14545.0,418.0,3623.0,2410.0,2406.0,12770.0,2723.0,51810.0,19610.0,1648.0,1849.0,3711.0,812.0,1952.5,1253.5,7360.0,3074.0,2083.0,118110.0,8795.0,6112.0,15025.0,7714.0,3587.0,2407.0,12400.0,144240.0,5267.0,3654.0,6570.0,6990.0,601.8,19935.0
2020-09-17,4582.0,5889.0,14520.0,417.22,3666.0,2440.0,2429.0,12785.0,2751.0,51490.0,19630.0,1645.0,1858.0,3687.0,790.5,1940.5,1256.5,7385.0,3090.0,2090.0,116670.0,8890.0,6214.0,14920.0,7733.0,3580.0,2413.0,12425.0,143300.0,5298.0,3642.0,6680.0,7140.0,596.2,19845.0
2020-09-18,4606.0,5792.0,14580.0,415.16,3718.0,2424.0,2458.0,12770.0,2770.0,51990.0,19620.0,1661.0,1865.0,3712.0,799.0,1968.5,1269.5,7365.0,3133.0,2074.0,116420.0,9075.0,6338.0,15070.0,7723.0,3596.0,2443.0,12445.0,142390.0,5330.0,3640.0,6675.0,7286.0,595.6,20005.0
2020-09-21,4592.0,5821.0,14655.0,417.4,3766.0,2424.0,2479.0,12885.0,2793.0,52260.0,19680.0,1642.0,1871.0,3677.0,788.5,1960.0,1271.0,7410.0,3141.0,2065.0,115340.0,9266.0,6456.0,15290.0,7779.0,3553.0,2449.0,12595.0,143600.0,5317.0,3614.0,6685.0,7400.0,599.6,20110.0
2020-09-22,4536.0,5385.0,14590.0,407.74,3713.0,2342.0,2472.0,12880.0,2769.0,51730.0,19635.0,1639.0,1807.0,3650.0,771.5,1948.5,1269.5,7320.0,3111.0,2029.0,113210.0,9246.0,6290.0,15035.0,7708.0,3536.0,2429.0,12420.0,143900.0,5264.0,3592.0,6670.0,7278.0,597.4,19555.0
2020-09-23,4502.0,5141.0,14470.0,405.84,3659.0,2332.0,2444.0,12855.0,2739.0,51570.0,19650.0,1652.0,1800.0,3657.0,764.5,1946.0,1274.0,7230.0,3104.0,2012.0,112760.0,9177.0,6130.0,15125.0,7629.0,3531.0,2417.0,12365.0,145620.0,5271.0,3548.0,6650.0,7116.0,600.0,19400.0
2020-09-24,4503.0,4891.0,14045.0,399.58,3625.0,2316.0,2429.0,12770.0,2726.0,50840.0,19495.0,1665.0,1798.0,3670.0,766.0,1916.0,1259.5,7195.0,3098.0,2002.0,112310.0,8937.0,5958.0,15110.0,7663.0,3547.0,2399.0,12370.0,142520.0,5240.0,3538.0,6580.0,6942.0,603.2,19115.0
2020-09-25,4509.0,4901.0,13780.0,398.88,3584.0,2302.0,2426.0,12750.0,2722.0,50560.0,19500.0,1660.0,1815.0,3670.0,763.0,1913.0,1253.0,7245.0,3081.0,2012.0,112480.0,8922.0,5862.0,14825.0,7729.0,3537.0,2381.0,12560.0,140480.0,5233.0,3538.0,6520.0,6874.0,611.6,18930.0
2020-09-28,4502.0,4920.0,13975.0,399.78,3599.0,2314.0,2456.0,12755.0,2754.0,50890.0,19540.0,1679.0,1814.0,3666.0,769.5,1910.5,1256.0,7290.0,3091.0,2013.0,112610.0,8951.0,5934.0,14815.0,7806.0,3531.0,2370.0,12650.0,139960.0,5201.0,3484.0,6600.0,6944.0,620.6,18915.0
2020-09-29,4412.0,5017.0,14200.0,403.96,3562.0,2324.0,2459.0,12750.0,2758.0,51050.0,19455.0,1685.0,1838.0,3655.0,770.5,1931.0,1266.5,7245.0,3077.0,1981.0,113400.0,8908.0,5912.0,15065.0,7784.0,3520.0,2340.0,12635.0,142640.0,5129.0,3456.0,6585.0,6922.0,625.4,19315.0
2020-09-30,4370.0,5079.0,14200.0,406.6,3508.0,2324.0,2451.0,12800.0,2738.0,50940.0,19430.0,1717.0,1807.0,3689.0,792.0,1968.0,1273.5,7160.0,3077.0,1948.0,113170.0,8747.0,5764.0,15095.0,7671.0,3553.0,2325.0,12520.0,144280.0,5111.0,3432.0,6580.0,6776.0,617.4,19310.0
2020-10-09,4479.0,5114.0,14400.0,405.5,3744.0,2364.0,2525.0,13175.0,2823.0,51430.0,19855.0,1745.0,1872.0,3743.0,822.0,2053.5,1312.5,7275.0,3252.0,1977.0,115490.0,9011.0,6022.0,14880.0,7759.0,3612.0,2426.0,12810.0,147330.0,5161.0,3462.0,6690.0,7010.0,615.4,19245.0
2020-10-12,4543.0,5314.0,14490.0,409.32,3801.0,2356.0,2549.0,13740.0,2843.0,51320.0,20505.0,1766.0,1873.0,3788.0,826.0,2071.5,1329.5,7415.0,3273.0,2014.0,116480.0,9143.0,6210.0,14755.0,7869.0,3637.0,2496.0,13095.0,146880.0,5235.0,3476.0,6810.0,7158.0,623.2,19255.0
2020-10-13,4532.0,5335.0,14610.0,409.72,3759.0,2320.0,2556.0,13945.0,2850.0,51510.0,20805.0,1766.0,1861.0,3784.0,818.0,2098.0,1358.0,7430.0,3240.0,2026.0,117000.0,9136.0,6212.0,14825.0,7895.0,3628.0,2497.0,13165.0,146710.0,5254.0,3478.0,6825.0,7148.0,617.4,19360.0
2020-10-14,4530.0,5141.0,14645.0,403.08,3759.0,2326.0,2575.0,14130.0,2895.0,51310.0,21025.0,1740.0,1857.0,3771.0,805.0,2091.5,1342.5,7445.0,3230.0,2042.0,116670.0,9133.0,6220.0,14590.0,7953.0,3622.0,2499.0,13305.0,146110.0,5270.0,3514.0,6875.0,7138.0,609.4,19195.0
2020-10-15,4550.0,5164.0,14660.0,404.06,3752.0,2372.0,2549.0,14320.0,2877.0,51240.0,21350.0,1728.0,1915.0,3727.0,790.5,2083.0,1340.5,7380.0,3234.0,2043.0,117900.0,9125.0,6198.0,14485.0,7945.0,3604.0,2493.0,13375.0,146420.0,5293.0,3570.0,6865.0,7120.0,605.4,19130.0
2020-10-16,4630.0,5103.0,14675.0,404.24,3721.0,2404.0,2559.0,14465.0,2887.0,51480.0,21570.0,1720.0,1930.0,3719.0,784.0,2084.5,1332.5,7295.0,3243.0,2050.0,118570.0,9101.0,6022.0,14430.0,7881.0,3613.0,2489.0,13560.0,146370.0,5280.0,3598.0,6860.0,6968.0,596.0,19115.0
2020-10-19,4797.0,5159.0,14835.0,403.88,3744.0,2428.0,2599.0,14985.0,2931.0,51290.0,22260.0,1719.0,1941.0,3738.0,786.5,2105.5,1336.0,7265.0,3263.0,2060.0,120000.0,9005.0,5938.0,14380.0,7802.0,3627.0,2496.0,14110.0,146020.0,5318.0,3608.0,6835.0,6910.0,583.4,19160.0
2020-10-20,4885.0,5207.0,14770.0,403.56,3783.0,2434.0,2593.0,14785.0,2926.0,51390.0,22025.0,1700.0,1928.0,3744.0,786.0,2099.0,1337.0,7260.0,3273.0,2033.0,119580.0,8961.0,5860.0,14305.0,7769.0,3618.0,2527.0,14230.0,147370.0,5358.0,3600.0,6790.0,6864.0,581.8,19340.0
2020-10-21,4819.0,5257.0,14720.0,404.66,3817.0,2456.0,2585.0,14700.0,2912.0,52050.0,21835.0,1700.0,1921.0,3768.0,790.0,2121.5,1344.5,7290.0,3292.0,2094.0,121520.0,9032.0,5980.0,14410.0,7797.0,3632.0,2525.0,14810.0,147660.0,5351.0,3634.0,6775.0,7000.0,576.6,19705.0
2020-10-22,4728.0,5292.0,14760.0,405.6,3802.0,2420.0,2575.0,14505.0,2897.0,52440.0,21485.0,1706.0,1897.0,3810.0,796.5,2136.5,1361.0,7265.0,3285.0,2091.0,120360.0,9043.0,6012.0,14475.0,7780.0,3653.0,2522.0,14810.0,147170.0,5310.0,3596.0,6740.0,7030.0,573.0,19805.0
2020-10-23,4743.0,5210.0,14720.0,402.8,3794.0,2432.0,2573.0,14595.0,2882.0,52110.0,21480.0,1712.0,1921.0,3815.0,786.5,2137.5,1357.5,7215.0,3263.0,2071.0,119740.0,9132.0,6122.0,14395.0,7750.0,3651.0,2500.0,14865.0,146070.0,5310.0,3572.0,6715.0,7148.0,574.8,19855.0
2020-10-26,4805.0,5167.0,14750.0,402.02,3789.0,2416.0,2584.0,14500.0,2904.0,51930.0,21310.0,1711.0,1899.0,3790.0,766.5,2132.0,1349.5,7195.0,3261.0,2023.0,118940.0,9214.0,6168.0,14255.0,7720.0,3613.0,2502.0,15235.0,144550.0,5246.0,3518.0,6705.0,7214.0,576.4,19670.0
2020-10-27,4851.0,5158.0,14755.0,404.5,3809.0,2424.0,2587.0,14505.0,2907.0,51530.0,21330.0,1739.0,1866.0,3804.0,767.0,2159.0,1349.5,7230.0,3251.0,2015.0,118900.0,9287.0,6256.0,14235.0,7756.0,3616.0,2499.0,15600.0,144010.0,5246.0,3480.0,6785.0,7296.0,581.4,19660.0
2020-10-28,4914.0,5181.0,14620.0,405.44,3784.0,2386.0,2595.0,14600.0,2915.0,51680.0,21410.0,1741.0,1834.0,3831.0,774.0,2167.5,1338.5,7260.0,3244.0,2040.0,122100.0,9293.0,6264.0,14375.0,7817.0,3643.0,2484.0,16220.0,144140.0,5227.0,3460.0,6865.0,7260.0,580.6,19800.0
2020-10-29,4975.0,4961.0,14550.0,399.7,3692.0,2336.0,2599.0,14465.0,2914.0,51370.0,21110.0,1722.0,1771.0,3838.0,778.0,2163.5,1347.5,7210.0,3202.0,2039.0,121410.0,9385.0,6240.0,14445.0,7823.0,3662.0,2453.0,16145.0,143240.0,5245.0,3434.0,6900.0,7172.0,587.0,19660.0
2020-10-30,5078.0,4916.0,14400.0,397.4,3690.0,2246.0,2608.0,14455.0,2926.0,51180.0,21090.0,1725.0,1692.0,3855.0,786.0,2178.0,1357.5,7155.0,3197.0,2027.0,118670.0,9611.0,6312.0,14465.0,7760.0,3687.0,2451.0,16010.0,143110.0,5220.0,3386.0,6850.0,7226.0,592.2,19625.0
2020-11-02,5093.0,5027.0,14665.0,399.64,3688.0,2212.0,2580.0,14435.0,2879.0,51030.0,20945.0,1747.0,1661.0,3871.0,797.0,2230.5,1364.5,7350.0,3194.0,2012.0,116500.0,9653.0,6216.0,14325.0,7964.0,3708.0,2458.0,15635.0,143220.0,5187.0,3354.0,7020.0,7166.0,603.6,19680.0
2020-11-03,5104.0,5119.0,14805.0,401.78,3712.0,2224.0,2548.0,14385.0,2845.0,51530.0,20720.0,1744.0,1694.0,3867.0,791.5,2250.5,1349.0,7470.0,3186.0,2046.0,115890.0,9702.0,6264.0,14350.0,8097.0,3716.0,2457.0,15270.0,144570.0,5203.0,3380.0,7125.0,7260.0,602.8,19820.0
2020-11-04,5140.0,5134.0,14785.0,404.44,3773.0,2226.0,2544.0,14435.0,2838.0,51690.0,20620.0,1739.0,1717.0,3883.0,792.0,2328.5,1337.0,7475.0,3207.0,2063.0,116330.0,9839.0,6380.0,14310.0,8105.0,3736.0,2470.0,14910.0,145600.0,5169.0,3378.0,7120.0,7378.0,602.6,19835.0
2020-11-05,5191.0,5112.0,14790.0,402.68,3886.0,2214.0,2553.0,14385.0,2845.0,51540.0,20630.0,1727.0,1717.0,3908.0,783.0,2340.5,1313.5,7405.0,3266.0,2059.0,116560.0,9788.0,6436.0,14350.0,7966.0,3754.0,2551.0,14995.0,146090.0,5141.0,3340.0,7065.0,7384.0,601.6,19950.0
2020-11-06,5223.0,5288.0,14815.0,407.94,3906.0,2158.0,2549.0,14220.0,2845.0,51480.0,20450.0,1763.0,1704.0,3918.0,789.0,2388.5,1306.0,7390.0,3161.0,2067.0,116810.0,9788.0,6542.0,14340.0,7948.0,3773.0,2574.0,15000.0,146390.0,5115.0,3274.0,7080.0,7500.0,602.8,19905.0
2020-11-09,5200.0,5392.0,14905.0,409.22,3849.0,2160.0,2517.0,14075.0,2805.0,52030.0,20630.0,1759.0,1718.0,3968.0,812.0,2452.0,1317.5,7365.0,3122.0,2079.0,116690.0,9639.0,6504.0,14495.0,7965.0,3838.0,2537.0,14370.0,146790.0,5133.0,3238.0,7220.0,7504.0,596.8,20245.0
2020-11-10,5231.0,5096.0,14945.0,394.52,3784.0,2234.0,2525.0,14240.0,2812.0,52140.0,20710.0,1767.0,1794.0,3964.0,830.0,2441.5,1311.5,7370.0,3115.0,2118.0,118230.0,9603.0,6474.0,14540.0,8021.0,3848.0,2495.0,14135.0,146510.0,5127.0,3302.0,7175.0,7454.0,597.0,20320.0
2020-11-11,5290.0,5093.0,15045.0,395.22,3847.0,2260.0,2540.0,14335.0,2820.0,51730.0,20800.0,1794.0,1802.0,3953.0,834.0,2424.5,1330.0,7315.0,3187.0,2163.0,118460.0,9635.0,6590.0,14615.0,7988.0,3841.0,2513.0,14035.0,145820.0,5126.0,3354.0,7025.0,7558.0,602.8,20210.0
2020-11-12,5325.0,5060.0,15260.0,393.98,3865.0,2276.0,2554.0,14335.0,2844.0,51750.0,20590.0,1811.0,1809.0,3940.0,839.5,2391.5,1354.5,7410.0,3198.0,2168.0,118740.0,9716.0,6638.0,14575.0,8078.0,3840.0,2513.0,14270.0,145850.0,5149.0,3378.0,7045.0,7590.0,603.8,19990.0
2020-11-13,5303.0,5090.0,15440.0,396.24,3816.0,2268.0,2561.0,14275.0,2851.0,52000.0,20425.0,1827.0,1791.0,3944.0,830.5,2389.0,1364.0,7515.0,3166.0,2206.0,119120.0,9780.0,6650.0,14735.0,8179.0,3833.0,2488.0,14460.0,145990.0,5144.0,3352.0,7185.0,7586.0,608.2,19955.0
2020-11-16,5343.0,5205.0,15470.0,398.2,3800.0,2314.0,2589.0,14190.0,2884.0,53070.0,20435.0,1842.0,1800.0,3974.0,833.0,2431.5,1346.5,7655.0,3161.0,2261.0,119760.0,9741.0,6710.0,14735.0,8329.0,3836.0,2475.0,14540.0,147110.0,5084.0,3360.0,7420.0,7716.0,615.2,20160.0
2020-11-17,5358.0,5157.0,15380.0,396.26,3807.0,2330.0,2591.0,14235.0,2891.0,53100.0,20615.0,1847.0,1832.0,4031.0,845.5,2428.0,1325.5,7645.0,3152.0,2237.0,118060.0,9738.0,6788.0,14645.0,8315.0,3889.0,2464.0,14555.0,149220.0,5090.0,3386.0,7450.0,7774.0,620.6,20350.0
2020-11-18,5374.0,5135.0,15590.0,395.06,3812.0,2260.0,2590.0,14160.0,2896.0,52650.0,20550.0,1830.0,1807.0,4046.0,855.5,2412.5,1320.5,7755.0,3176.0,2232.0,116390.0,9847.0,6816.0,14585.0,8461.0,3906.0,2488.0,14200.0,151030.0,5045.0,3396.0,7550.0,7816.0,608.0,20640.0
2020-11-19,5331.0,5090.0,15805.0,393.08,3931.0,2264.0,2604.0,14250.0,2906.0,52800.0,20530.0,1860.0,1817.0,4075.0,872.5,2416.0,1313.5,7810.0,3179.0,2284.0,116310.0,9953.0,6968.0,14580.0,8534.0,3935.0,2505.0,14285.0,148650.0,5042.0,3426.0,7465.0,7958.0,609.8,20685.0
2020-11-20,5262.0,5020.0,15815.0,391.74,3922.0,2252.0,2601.0,14425.0,2898.0,53080.0,20775.0,1876.0,1848.0,4076.0,878.0,2437.5,1311.0,7800.0,3192.0,2284.0,117010.0,9914.0,6896.0,14930.0,8536.0,3955.0,2543.0,14355.0,146860.0,5047.0,3460.0,7380.0,7966.0,604.0,21020.0
2020-11-23,5358.0,5086.0,15885.0,392.72,3943.0,2288.0,2604.0,14405.0,2907.0,54090.0,20740.0,1867.0,1854.0,4054.0,876.0,2446.0,1348.0,7865.0,3253.0,2302.0,119000.0,9837.0,6716.0,15415.0,8727.0,3945.0,2587.0,14495.0,146590.0,5081.0,3454.0,7445.0,7844.0,605.6,21140.0
2020-11-24,5375.0,4944.0,15800.0,391.1,3864.0,2362.0,2653.0,14520.0,2896.0,54190.0,20790.0,1843.0,1879.0,4030.0,875.0,2413.0,1384.0,8035.0,3249.0,2287.0,119510.0,9782.0,6662.0,15320.0,8820.0,3913.0,2564.0,14525.0,146140.0,5138.0,3466.0,7450.0,7706.0,612.2,20920.0
2020-11-25,5416.0,4861.0,15970.0,384.52,3833.0,2448.0,2639.0,14455.0,2871.0,54730.0,20690.0,1837.0,1930.0,4030.0,878.5,2414.5,1410.5,7995.0,3233.0,2319.0,120520.0,9827.0,6722.0,15285.0,8801.0,3881.0,2620.0,14725.0,145860.0,5148.0,3504.0,7445.0,7754.0,623.8,20865.0
2020-11-26,5455.0,4924.0,15825.0,384.44,3812.0,2434.0,2655.0,14400.0,2885.0,54960.0,20520.0,1836.0,1925.0,4066.0,888.5,2429.0,1416.5,7935.0,3222.0,2272.0,119340.0,9856.0,6716.0,15290.0,8768.0,3878.0,2609.0,14815.0,146020.0,5142.0,3608.0,7390.0,7792.0,633.0,20870.0
2020-11-27,5529.0,4914.0,16015.0,384.26,3791.0,2652.0,2655.0,14480.0,2888.0,55610.0,20595.0,1849.0,1896.0,4130.0,901.5,2446.5,1427.5,7900.0,3217.0,2241.0,121610.0,9758.0,6718.0,15300.0,8679.0,3928.0,2598.0,15070.0,147500.0,5121.0,3602.0,7450.0,7748.0,644.8,20935.0
2020-11-30,5622.0,4747.0,16335.0,376.62,3803.0,2642.0,2671.0,14535.0,2937.0,56920.0,20785.0,1844.0,1890.0,4163.0,906.0,2466.0,1427.0,7925.0,3219.0,2259.0,122410.0,9761.0,6740.0,15540.0,8696.0,3919.0,2608.0,15485.0,148910.0,5140.0,3576.0,7525.0,7790.0,653.8,21405.0
2020-12-01,5626.0,4760.0,16635.0,375.74,3756.0,2638.0,2680.0,14495.0,2970.0,57320.0,20805.0,1832.0,1889.0,4169.0,903.0,2501.0,1458.0,7880.0,3190.0,2288.0,120550.0,9715.0,6614.0,15335.0,8587.0,3892.0,2585.0,15410.0,146880.0,5080.0,3556.0,7610.0,7706.0,672.2,21410.0
2020-12-02,5660.0,5003.0,16820.0,382.34,3683.0,2616.0,2665.0,14460.0,2970.0,57370.0,20750.0,1857.0,1860.0,4238.0,921.5,2546.5,1498.0,7850.0,3145.0,2300.0,120000.0,9695.0,6608.0,15145.0,8542.0,3914.0,2543.0,15550.0,146340.0,5071.0,3552.0,7775.0,7714.0,690.6,21260.0
2020-12-03,5619.0,5031.0,16485.0,385.26,3658.0,2696.0,2654.0,14360.0,2961.0,56920.0,20535.0,1869.0,1876.0,4235.0,932.5,2543.5,1528.5,7730.0,3095.0,2270.0,118190.0,9678.0,6546.0,14915.0,8437.0,3895.0,2503.0,15670.0,145960.0,5022.0,3590.0,7680.0,7768.0,682.6,20930.0
2020-12-04,5523.0,5041.0,16180.0,386.72,3698.0,2682.0,2635.0,14330.0,2915.0,57180.0,20320.0,1861.0,1897.0,4245.0,952.5,2536.0,1513.0,7820.0,3103.0,2241.0,117570.0,9747.0,6698.0,14940.0,8445.0,3881.0,2509.0,15005.0,146910.0,5004.0,3658.0,7750.0,7906.0,688.6,20960.0
2020-12-07,5507.0,5065.0,16235.0,386.44,3709.0,2698.0,2626.0,14545.0,2908.0,57340.0,20390.0,1929.0,2111.0,4317.0,905.0,2567.5,1538.0,7925.0,3100.0,2257.0,119510.0,9693.0,6776.0,14760.0,8479.0,3874.0,2511.0,14910.0,148020.0,4997.0,3738.0,7840.0,7988.0,704.2,20885.0
2020-12-08,5488.0,5129.0,16135.0,389.96,3696.0,2688.0,2606.0,14635.0,2961.0,57030.0,21660.0,1955.0,2074.0,4337.0,918.5,2561.5,1528.0,7930.0,3104.0,2250.0,121110.0,9141.0,6728.0,14990.0,8499.0,3928.0,2520.0,14875.0,149320.0,5017.0,3738.0,7885.0,7360.0,699.8,21225.0
2020-12-09,5541.0,5151.0,15990.0,391.68,3684.0,2686.0,2602.0,14540.0,2950.0,57100.0,21515.0,2000.0,2045.0,4225.0,909.5,2580.5,1583.5,7880.0,3093.0,2252.0,121470.0,9098.0,6320.0,15125.0,8469.0,3946.0,2514.0,14440.0,149650.0,4955.0,3708.0,7990.0,7256.0,719.6,21355.0
2020-12-10,5518.0,5056.0,16215.0,387.62,3732.0,2728.0,2606.0,14590.0,2946.0,57130.0,21500.0,1997.0,2044.0,4349.0,948.0,2622.0,1615.0,7970.0,3124.0,2306.0,123480.0,9050.0,6382.0,15080.0,8568.0,4041.0,2536.0,14370.0,150930.0,4982.0,3698.0,8225.0,7264.0,747.2,21455.0
2020-12-11,5572.0,5046.0,16385.0,386.94,3742.0,2704.0,2594.0,14730.0,2916.0,58150.0,21435.0,1921.0,2056.0,4395.0,998.0,2551.0,1566.0,7895.0,3116.0,2366.0,128820.0,9115.0,6510.0,15000.0,8543.0,4108.0,2535.0,14425.0,150960.0,5015.0,3720.0,8325.0,7362.0,760.8,21715.0
2020-12-14,5415.0,5021.0,16275.0,386.72,3743.0,2758.0,2580.0,14850.0,2894.0,57700.0,21615.0,1929.0,2075.0,4348.0,979.5,2501.5,1515.0,8040.0,3101.0,2469.0,130230.0,9172.0,6544.0,14865.0,8580.0,4026.0,2522.0,14600.0,150920.0,5032.0,3802.0,8260.0,7442.0,736.6,21455.0
2020-12-15,5266.0,5039.0,16275.0,386.14,3744.0,2792.0,2566.0,14875.0,2872.0,57580.0,21680.0,1889.0,2096.0,4322.0,979.0,2508.5,1518.5,7885.0,3095.0,2486.0,131170.0,9243.0,6610.0,14715.0,8344.0,4020.0,2524.0,14590.0,152610.0,5051.0,3808.0,7880.0,7498.0,718.4,21415.0
2020-12-16,5238.0,5168.0,16320.0,390.56,3790.0,2782.0,2587.0,14835.0,2891.0,57850.0,21780.0,1920.0,2105.0,4396.0,1000.5,2540.0,1524.0,7805.0,3132.0,2503.0,131470.0,9266.0,6662.0,14645.0,8278.0,4104.0,2548.0,14535.0,153250.0,5048.0,3806.0,7580.0,7518.0,671.4,21505.0
2020-12-17,5284.0,5281.0,16465.0,391.74,3814.0,2782.0,2607.0,14845.0,2907.0,58340.0,21815.0,1905.0,2147.0,4431.0,1010.5,2568.0,1554.0,7815.0,3150.0,2487.0,129870.0,9299.0,6682.0,14750.0,8281.0,4163.0,2583.0,14520.0,154480.0,5129.0,3842.0,7440.0,7566.0,673.6,21655.0
2020-12-18,5313.0,5425.0,16670.0,396.24,3821.0,2778.0,2611.0,14955.0,2914.0,59120.0,21945.0,1940.0,2172.0,4517.0,1043.5,2634.0,1599.0,7940.0,3169.0,2520.0,130490.0,9408.0,6734.0,14825.0,8391.0,4248.0,2610.0,14720.0,154640.0,5193.0,3858.0,7565.0,7664.0,704.6,21920.0
