,A,AG,AL,AU,B,BU,C,CF,CS,CU,CY,FG,FU,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,RB,RM,RU,SN,SR,TA,V,Y,ZC,ZN
2020-04-20,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2006,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-04-21,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2006,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-04-22,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2006,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-04-23,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2006,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-04-24,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2006,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-04-27,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2006,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-04-28,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-04-29,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-04-30,A2009,AG2006,AL2006,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2006,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-05-06,A2009,AG2006,AL2007,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2006
2020-05-07,A2009,AG2006,AL2007,AU2006,B2006,BU2006,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-08,A2009,AG2006,AL2007,AU2012,B2006,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-11,A2009,AG2012,AL2007,AU2012,B2006,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-12,A2009,AG2012,AL2007,AU2012,B2006,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-13,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-14,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-15,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-18,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-19,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2006,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-20,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2006,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-21,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-22,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-25,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-26,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2007,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2007,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-27,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-28,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-05-29,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-01,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-02,A2009,AG2012,AL2007,AU2012,B2007,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-03,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-04,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-05,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-08,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-09,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-10,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-11,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-12,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-15,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-16,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-17,A2009,AG2012,AL2007,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-18,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2007
2020-06-19,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2007,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-06-22,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2007,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-06-23,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-06-24,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-06-29,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-06-30,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2008,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-01,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-02,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-03,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2008,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-06,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-07,A2009,AG2012,AL2008,AU2012,B2008,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-08,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-09,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-10,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-13,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-14,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2008
2020-07-15,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-16,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2008,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-17,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-20,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-21,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2008,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-22,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-23,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-24,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2009,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2009,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-27,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2009,SN2009,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-28,A2009,AG2012,AL2008,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2009,SN2010,SR2009,TA2009,V2009,Y2009,ZC2009,ZN2009
2020-07-29,A2009,AG2012,AL2009,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2009,SN2010,SR2009,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-07-30,A2009,AG2012,AL2009,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2009,SN2010,SR2009,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-07-31,A2009,AG2012,AL2009,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2009,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2009,SN2010,SR2009,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-08-03,A2009,AG2012,AL2009,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2101,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2101,SN2010,SR2009,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-08-04,A2009,AG2012,AL2009,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2101,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2101,SN2010,SR2009,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-08-05,A2009,AG2012,AL2009,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2101,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2101,SN2010,SR2101,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-08-06,A2009,AG2012,AL2009,AU2012,B2009,BU2012,C2101,CF2009,CS2009,CU2009,CY2009,FG2101,FU2009,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2009,RU2101,SN2010,SR2101,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-08-07,A2009,AG2012,AL2009,AU2012,B2010,BU2012,C2101,CF2009,CS2009,CU2009,CY2101,FG2101,FU2101,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2101,RU2101,SN2010,SR2101,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-08-10,A2009,AG2012,AL2009,AU2012,B2010,BU2012,C2101,CF2101,CS2009,CU2009,CY2101,FG2101,FU2101,HC2010,I2009,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2009,PB2009,PP2009,RB2010,RM2101,RU2101,SN2010,SR2101,TA2009,V2009,Y2101,ZC2009,ZN2009
2020-08-11,A2009,AG2012,AL2009,AU2012,B2010,BU2012,C2101,CF2101,CS2009,CU2009,CY2101,FG2101,FU2101,HC2010,I2101,J2009,JM2009,L2009,M2101,MA2009,NI2010,OI2009,P2101,PB2009,PP2009,RB2010,RM2101,RU2101,SN2010,SR2101,TA2101,V2009,Y2101,ZC2009,ZN2009
2020-08-12,A2009,AG2012,AL2009,AU2012,B2010,BU2012,C2101,CF2101,CS2009,CU2009,CY2101,FG2101,FU2101,HC2010,I2101,J2009,JM2009,L2101,M2101,MA2009,NI2010,OI2101,P2101,PB2009,PP2009,RB2010,RM2101,RU2101,SN2010,SR2101,TA2101,V2101,Y2101,ZC2009,ZN2009
2020-08-13,A2009,AG2012,AL2009,AU2012,B2010,BU2012,C2101,CF2101,CS2009,CU2009,CY2101,FG2101,FU2101,HC2010,I2101,J2009,JM2009,L2101,M2101,MA2009,NI2010,OI2101,P2101,PB2009,PP2009,RB2010,RM2101,RU2101,SN2010,SR2101,TA2101,V2101,Y2101,ZC2009,ZN2009
